id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment1	order	familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	Sum (div+var+sim)	inversed similarity	ILS
71447	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-30 13:54:06.245071	2022-03-30 13:58:45.456024	279,210953	False	2	36-45	female	2--3	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'prepared', 'prepared', 'never', 'prepared', 'similar', 'never']	2	4	3	4	3	4	more	0,0,0,0,0,0,0	45,68665	1,659789314	9	2	0.22
3254	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-30 14:14:36.695070	2022-03-30 14:19:16.230039	279,534969	False	2	26-35	female	4--5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'never', 'similar', 'similar', 'never', 'similar']	4	3	4	5	4	5	more	0,0,0,0,0,0,0	24,236789	1,384475082	8	1	0.22
40578	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-30 13:35:23.612869	2022-03-30 13:40:06.388584	282,775715	False	2	46-55	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'never', 'never', 'never', 'never', 'never', 'similar']	7	4	4	4	3	3	exactly	0,0,0,0,0,0,0	44,812148	1,651395762	10	2	0.22
25861	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 4)	2022-03-30 13:27:07.961750	2022-03-30 13:32:12.788574	304,826824	False	2	26-35	male	2--3	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'never', 'never', 'never', 'never', 'never', 'never']	3	5	4	1	3	4	exactly	0,0,0,0,0,0,0	29,928923	1,476091089	14	5	0.22
80649	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-30 14:41:50.149278	2022-03-30 14:47:08.852870	318,703592	False	2	26-35	male	2--3	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'never', 'similar', 'similar', 'prepared', 'never', 'prepared']	2	5	5	2	2	3	more	0,0,0,0,0,0,0	42,084175	1,624118818	14	4	0.22
51446	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 13:23:33.028834	2022-03-30 13:29:06.204397	333,175563	False	2	36-45	male	2--3	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'similar', 'similar', 'never', 'prepared', 'prepared', 'prepared']	7	4	4	2	5	5	more	0,0,0,0,0,0,0	34,959973	1,543571089	12	4	0.22
68034	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-30 15:29:30.498587	2022-03-30 15:35:07.605422	337,106835	False	2	26-35	female	2--3	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'never', 'prepared', 'never', 'prepared', 'similar', 'similar']	5	5	5	1	4	5	more	0,0,0,0,0,0,0	39,770722	1,599563475	15	5	0.22
2820	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-30 14:55:17.753252	2022-03-30 15:00:58.485323	340,732071	False	2	26-35	male	2--3	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'never', 'prepared', 'prepared', 'never', 'prepared', 'prepared']	4	5	3	3	4	5	exactly	0,0,0,0,0,0,0	29,590937	1,471158717	11	3	0.22
71302	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-03-30 14:02:44.581144	2022-03-30 14:08:29.240799	344,659655	False	2	26-35	male	4--5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'prepared', 'never', 'similar', 'never', 'similar']	2	4	4	2	4	3	more	0,0,0,0,0,0,0	44,287376	1,646279949	12	4	0.22
60844	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-03-30 15:09:59.668033	2022-03-30 15:15:49.311220	349,643187	False	2	36-45	female	2--3	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'similar', 'prepared', 'prepared', 'similar', 'similar']	4	3	4	2	3	4	more	0,0,0,0,0,0,0	37,471408	1,573700012	11	4	0.22
97818	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-30 13:46:13.965696	2022-03-30 13:52:05.779521	351,813825	False	2	36-45	male	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'prepared', 'prepared', 'similar', 'never', 'prepared', 'prepared']	2	3	2	2	4	4	more	0,0,0,0,0,0,0	46,63477	1,668709839	9	4	0.22
26118	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 13:32:10.429654	2022-03-30 13:38:10.305157	359,875503	False	2	46-55	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'prepared', 'similar', 'never', 'similar', 'similar', 'prepared']	6	4	5	1	2	4	more	0,0,0,0,0,0,0	49,88876	1,69800271	14	5	0.22
70891	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 14:30:43.783389	2022-03-30 14:37:23.791912	400,008523	False	2	36-45	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'similar', 'similar', 'similar', 'prepared', 'never', 'never']	3	5	5	2	3	3	more	0,0,0,0,0,0,0	57,44462	1,759249361	14	4	0.22
70152	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-30 15:33:32.054306	2022-03-30 15:40:24.712941	412,658635	False	2	36-45	male	1	gluten	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'prepared', 'never', 'prepared', 'prepared', 'similar', 'prepared']	7	4	4	4	4	3	exactly	0,0,0,0,0,0,0	24,303021	1,385660262	10	2	0.22
19981	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-30 13:42:00.138284	2022-03-30 13:49:18.785581	438,647297	False	2	56-65	female	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'never', 'similar', 'never', 'similar', 'similar', 'never']	7	4	4	2	2	4	more	0,0,0,0,0,0,1	60,989127	1,785252417	12	4	0.22
90159	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-30 13:23:45.252538	2022-03-30 13:31:24.407242	459,154704	False	2	46-55	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'never', 'similar', 'never', 'never', 'never', 'never']	2	4	4	2	2	3	none	0,0,0,0,0,0,0	61,237359	1,787016452	12	4	0.22
30979	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 15:00:53.499025	2022-03-30 15:08:59.974355	486,47533	False	2	19-25	male	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'never', 'never', 'never', 'never', 'never']	3	4	4	2	3	4	more	0,0,2,0,0,0,1	58,045701	1,76377006	12	4	0.22
38523	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-30 13:58:00.190251	2022-03-30 14:06:48.005013	527,814762	False	2	46-55	male	2--3	lactose	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'never', 'never', 'similar', 'never', 'prepared']	7	4	4	5	5	4	exactly	0,0,0,0,0,0,0	100,266468	2,001155717	9	1	0.22
87777	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-30 14:59:44.182440	2022-03-30 15:08:56.257593	552,075153	False	2	26-35	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'similar', 'never', 'similar', 'similar', 'prepared']	7	4	4	4	3	3	more	0,0,0,0,0,0,0	58,787777	1,769287038	10	2	0.22
94382	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-30 13:39:25.780854	2022-03-30 13:48:49.385197	563,604343	False	2	26-35	female	4--5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'never', 'never', 'never', 'never', 'never', 'never']	2	4	4	2	4	4	more	2,1,1,1,1,1,1	265,40705	2,423912455	12	4	0.22
69180	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-30 15:11:12.099294	2022-03-30 15:21:04.220682	592,121388	False	2	26-35	male	4--5	gluten	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'similar', 'never', 'never', 'prepared', 'prepared']	6	4	4	4	4	4	more	0,0,0,0,0,0,0	22,755475	1,357085905	10	2	0.22
64388	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 13:23:54.880974	2022-03-30 13:34:13.059234	618,17826	False	2	36-45	female	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'never', 'never', 'never', 'similar', 'similar', 'prepared']	7	4	4	4	5	5	exactly	0,0,0,0,0,0,0	88,781535	1,94832265	10	2	0.22
86952	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 13:23:01.391910	2022-03-30 13:33:22.719151	621,327241	False	2	36-45	female	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'never', 'never', 'never', 'never', 'never', 'similar']	7	5	5	1	4	5	more	0,0,0,0,0,0,0	27,784503	1,443802633	15	5	0.22
85274	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-03-30 13:29:32.761263	2022-03-30 13:40:51.684200	678,922937	False	2	36-45	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'never', 'never', 'prepared', 'similar', 'prepared']	6	4	4	3	4	4	more	0,0,0,0,0,0,0	66,513004	1,822906563	11	3	0.22
87500	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 13:29:22.539464	2022-03-30 13:41:57.962664	755,4232	False	2	36-45	male	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'never', 'similar', 'never', 'similar', 'similar', 'similar']	3	4	3	2	4	4	more	0,0,0,0,0,0,0	114,533767	2,058933545	11	4	0.22
69664	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 13:37:21.226591	2022-03-30 13:51:10.574473	829,347882	False	2	56-65	female	4--5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'prepared', 'similar', 'never', 'similar', 'similar', 'prepared']	7	4	5	5	4	4	exactly	0,0,0,0,0,0,0	163,896043	2,214568468	10	1	0.22
25078	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-30 14:23:59.455873	2022-03-30 14:37:57.223718	837,767845	False	2	26-35	male	2--3	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'prepared', 'similar', 'similar', 'similar', 'never', 'prepared']	4	5	4	3	5	4	more	0,0,0,0,0,0,0	49,409598	1,69381132	12	3	0.22
69175	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-03-30 14:30:37.594596	2022-03-30 14:44:45.826918	848,232322	False	2	56-65	female	4--5	vegan	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'prepared']	7	5	4	3	4	4	exactly	0,0,0,0,0,0,0	36,967729	1,567822772	12	3	0.22
3319	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-30 15:27:00.971833	2022-03-30 15:41:19.143734	858,171901	False	2	>65	male	4--5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'prepared', 'similar', 'similar', 'never', 'prepared', 'never']	3	4	3	5	4	5	exactly	0,0,0,0,0,0,0	62,018119	1,79251859	8	1	0.22
93507	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 14:30:39.842782	2022-03-30 14:45:13.247282	873,4045	False	2	46-55	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'prepared', 'similar', 'similar', 'prepared', 'similar', 'never']	7	4	3	2	3	4	more	1,1,1,1,1,1,1	246,31569	2,391492077	11	4	0.22
29845	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 14:39:30.481815	2022-03-30 14:54:27.542390	897,060575	False	2	36-45	male	4--5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'never', 'prepared', 'prepared', 'similar', 'prepared']	4	4	3	3	5	4	exactly	0,0,0,0,0,0,0	32,846618	1,51649066	10	3	0.22
93354	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 13:23:09.903666	2022-03-30 13:38:56.044576	946,14091	False	2	36-45	male	1	vegan	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'never', 'prepared', 'similar', 'prepared', 'similar', 'prepared']	2	4	3	4	3	4	more	0,0,0,0,0,0,0	67,984502	1,832409921	9	2	0.22
86436	('Group1=', 1, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 2)	2022-03-30 13:45:07.551346	2022-03-30 14:01:05.795182	958,243836	False	2	26-35	male	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'similar', 'similar', 'similar', 'similar', 'prepared']	7	4	5	4	5	5	more	0,0,0,0,0,0,0	176,511054	2,246771908	11	2	0.22
6117	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 13:50:49.344639	2022-03-30 14:06:51.468811	962,124172	False	2	46-55	male	2--3	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'similar', 'never', 'similar', 'never', 'never']	2	4	4	5	4	3	exactly	0,0,0,0,0,0,0	153,740169	2,186787354	9	1	0.22
1517	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-03-30 14:44:33.721130	2022-03-30 15:01:13.934005	1000,212875	False	2	26-35	male	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['prepared', 'never', 'similar', 'prepared', 'similar', 'prepared', 'prepared']	7	5	5	5	5	5	more	0,0,0,0,0,0,0	90,590013	1,957080322	11	1	0.22
42207	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 2)	2022-03-30 13:56:13.163612	2022-03-30 14:14:38.301828	1105,138216	False	2	36-45	male	4--5	vegan	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'similar', 'never', 'prepared', 'never', 'prepared']	7	3	4	3	3	4	exactly	0,0,0,0,0,0,0	160,835805	2,206382737	10	3	0.22
91345	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-30 15:45:52.794348	2022-03-30 16:04:48.632508	1135,83816	False	2	26-35	male	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'never', 'never', 'similar', 'never', 'never']	2	3	5	3	4	5	exactly	0,0,0,0,0,0,0	78,768015	1,896349901	11	3	0.22
18117	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-30 13:24:25.227708	2022-03-30 13:43:40.694131	1155,466423	False	2	26-35	male	<1	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'never', 'never', 'never', 'never', 'never', 'never']	1	4	4	2	3	4	more	0,0,0,0,0,0,0	36,383729	1,560907208	12	4	0.22
16155	('Group1=', 2, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-30 14:41:44.742079	2022-03-30 15:01:15.247218	1170,505139	False	2	46-55	male	2--3	vegan	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'similar', 'similar', 'never', 'prepared', 'never', 'similar']	5	3	4	4	3	4	exactly	0,0,0,0,0,0,0	141,462296	2,150640703	9	2	0.22
10533	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-30 13:33:48.722734	2022-03-30 13:53:22.278689	1173,555955	True	2	26-35	female	>5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'never', 'never', 'never', 'never', 'similar', 'never']	7	4	5	4	5	4	more	0,0,0,0,0,0,1	73,362809	1,865475952	11	2	0.22
57812	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-03-30 13:24:25.802413	2022-03-30 13:44:27.602392	1201,799979	False	2	36-45	male	4--5	none	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'prepared', 'never', 'never', 'similar', 'similar', 'never']	2	4	4	3	4	5	more	0,0,0,0,0,0,0	113,877082	2,05643633	11	3	0.22
58329	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-30 15:58:12.073609	2022-03-30 16:18:32.592131	1220,518522	False	2	19-25	female	>5	vegetarian	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['similar', 'never', 'prepared', 'prepared', 'never', 'prepared', 'never']	7	4	5	5	5	5	exactly	0,0,0,0,0,0,0	48,354285	1,684434966	10	1	0.22
16523	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-30 13:29:58.423167	2022-03-30 13:51:01.913218	1263,490051	False	2	36-45	male	2--3	lactose	Mid-ILS	"[[[[[[['', 'Roasted Brussels Sprouts'], 'Mushrooms with a Soy Sauce Glaze'], 'Meatball Nirvana'], 'Donut Muffins'], ""Janet's Rich Banana Bread""], 'Pico de Gallo Chicken Quesadillas'], 'Chicken Pot Pie']"	['never', 'similar', 'never', 'similar', 'prepared', 'never', 'prepared']	7	3	4	5	4	4	exactly	0,0,0,0,0,0,0	101,062567	2,004590325	8	1	0.22
