id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment1	order1	familiarity1	selection1	diversity1	variety1	similarity1	easiness1	confidence1	amount1	poster clicks1	treatment2	order2	familiarity2	selection2	diversity2	variety2	similarity2	easiness2	confidence2	amount2	poster clicks2	treatment3	order3	familiarity3	selection3	diversity3	variety3	similarity3	easiness3	confidence3	amount3	poster clicks3	comparison 1	comparison 2	comparison similarity	poster clicks comparison	decision time1	decision time2	decision time3	decision time comparison	decision time freetext	decision time ranking	decision time landing page questions	decision time demographics	discovery	interests	distraction	ranking	freetext	feedback
3381	('Group1=', 1, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-02-26 23:45:53.655795	2022-02-26 23:49:21.623446	207,967651	False	2	26-35	female	>5	none	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['prepared', 'similar', 'prepared', 'similar', 'never', 'similar', 'similar']	6	4	3	3	5	5	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'similar', 'never', 'prepared', 'prepared', 'similar', 'prepared']	1	2	3	3	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'never', 'prepared', 'similar', 'similar', 'similar']	7	2	2	3	4	4	more	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0	48,45913	31,083487	27,199682	8,23131	51,19052	21,462301	8,759859	11,386691	4	3	3	ingredients, cuisine	I made my decisions based on the type of recipe it was and the ingredients it would probably use.	
10671	('Group1=', 7, ', Group2=', 5, ', Group3=', 8, 'ComparisonGroup=', 2)	2022-03-03 16:28:59.693967	2022-03-03 16:32:28.279441	208,585474	False	2	36-45	male	>5	vegetarian	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['never', 'similar', 'prepared', 'similar', 'never', 'prepared', 'similar']	6	3	4	4	5	4	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'prepared', 'never', 'never', 'similar', 'prepared', 'never']	2	4	3	4	3	3	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['never', 'similar', 'prepared', 'similar', 'never', 'similar', 'prepared']	6	3	4	4	5	3	exactly	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	4	0	29,793854	32,742214	30,533122	4,729772	68,679041	16,369258	7,262144	18,353057	3	5	4	title, ingredients, nutrients, reviews, duration, image, instructions, cuisine	It is based on the familiarity of the dishes and the taste of the dishes. The recipes which are good.	
19894	('Group1=', 7, ', Group2=', 1, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 16:36:31.033913	2022-03-03 16:40:01.704868	210,670955	False	2	26-35	male	4--5	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['similar', 'similar', 'similar', 'similar', 'similar', 'never', 'never']	5	4	4	3	5	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'never', 'similar', 'similar', 'never', 'similar', 'similar']	7	5	4	3	4	4	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'similar', 'similar', 'similar', 'similar', 'never', 'similar']	4	5	4	5	5	5	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	1	0	47,091155	26,302061	23,594513	5,434595	45,999349	38,573635	10,165929	13,380751	4	4	2	cuisine, ingredients, title, instructions, image, duration, nutrients, reviews	Different proteins, origins, ingredients are all important. Unless they were all the same style I would say it is pretty easy to have diverse dishes.	Good luck!
66342	('Group1=', 1, ', Group2=', 8, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-01 16:12:07.883900	2022-03-01 16:15:48.165419	220,281519	False	2	26-35	male	4--5	religious	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'similar', 'never', 'similar', 'never', 'never', 'similar']	1	4	3	5	4	4	exactly	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'similar', 'never', 'prepared', 'similar', 'never', 'similar']	4	5	3	4	5	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'never', 'similar', 'never', 'prepared', 'similar', 'never']	5	4	2	4	3	4	exactly	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	4	0	28,730949	27,336085	24,170374	7,430706	87,654241	18,165911	10,722888	15,72369	4	3	5	title, image, nutrients, ingredients, reviews, instructions, cuisine, duration	very carefully and do the task on well, i clearly thought about my dish, its very execitement	
35322	('Group1=', 6, ', Group2=', 2, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-03 15:21:47.272872	2022-03-03 15:25:42.219800	234,946928	False	2	26-35	female	4--5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'never', 'similar', 'never', 'never', 'never', 'never']	2	5	5	1	5	5	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'never', 'similar', 'similar', 'similar']	2	1	1	5	5	5	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'never', 'never', 'never', 'similar', 'never', 'never']	5	4	4	2	5	5	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	1	0	63,917389	26,722227	25,877947	9,846191	45,428312	40,802978	12,118922	10,132247	5	5	1	ingredients, cuisine, image, title	I looked at the types of food. For example breakfast foods versus snacks versus dinner foods. I also considered the ingredients used for the foods. For example Italian versus Asian.	
43099	('Group1=', 3, ', Group2=', 1, ', Group3=', 8, 'ComparisonGroup=', 4)	2022-03-01 15:40:21.086741	2022-03-01 15:44:16.113723	235,026982	False	2	46-55	male	>5	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'similar', 'prepared', 'prepared', 'never', 'similar']	5	4	5	2	5	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'never', 'prepared', 'prepared', 'similar', 'prepared', 'never']	6	5	5	1	5	5	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['prepared', 'similar', 'prepared', 'never', 'prepared', 'prepared', 'similar']	1	4	5	5	5	5	more	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0	49,739987	36,581458	30,080458	6,447461	72,655058	17,4	10,911998	11,063911	5	5	1	nutrients	Whether it is prepared on the stove or in the oven. it's a meal or dessert or if the time of day it's commonly eaten.	
22753	('Group1=', 3, ', Group2=', 8, ', Group3=', 4, 'ComparisonGroup=', 2)	2022-03-01 14:54:09.561739	2022-03-01 14:58:07.828218	238,266479	False	2	26-35	female	4--5	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'prepared', 'prepared', 'never', 'never', 'never']	6	4	4	2	4	4	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['prepared', 'prepared', 'never', 'never', 'prepared', 'prepared', 'never']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['never', 'similar', 'similar', 'similar', 'similar', 'prepared', 'similar']	7	4	4	4	4	4	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	2	0	48,991819	28,857216	32,814883	6,581653	85,888165	17,287687	6,999066	10,747134	3	3	3	ingredients	If the presented list contained different kinds of food I thought it was considered diverse	
86502	('Group1=', 1, ', Group2=', 9, ', Group3=', 7, 'ComparisonGroup=', 4)	2022-03-01 15:30:30.704021	2022-03-01 15:34:31.597616	240,893595	False	2	26-35	female	2--3	none	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'never', 'prepared', 'prepared', 'prepared', 'never', 'never']	7	3	3	4	4	5	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['prepared', 'never', 'prepared', 'prepared', 'prepared', 'prepared', 'prepared']	4	5	5	1	5	5	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['prepared', 'never', 'never', 'prepared', 'prepared', 'similar', 'never']	3	3	3	4	5	5	more	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0	75,268356	23,246521	29,012199	4,107133	54,43644	32,238767	13,308381	9,125646	5	5	1	cuisine, ingredients, nutrients, image, instructions, duration, title, reviews	For diversity, I went based on what type of food it was, like breakfast, dinner, dessert, etc I also chose diversity based on ethnicity of the foods.	
24838	('Group1=', 3, ', Group2=', 2, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-03 15:36:23.494321	2022-03-03 15:40:27.138494	243,644173	False	2	36-45	female	>5	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'prepared', 'prepared', 'never', 'never', 'never']	5	5	5	1	5	5	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['never', 'never', 'never', 'never', 'never', 'never', 'never']	1	1	1	1	3	3	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'never', 'never', 'never', 'never', 'never', 'never']	4	1	1	1	1	3	exactly	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	1	0	49,471094	33,06474	26,360565	8,156832	65,878752	37,092275	11,298503	12,178914	3	3	3	cuisine, image, ingredients, title, nutrients, duration, reviews, instructions	If the recipes were all the same type, i.e. muffins, then the list was not diverse. If the recipes were all different, they were diverse.	
4182	('Group1=', 8, ', Group2=', 6, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:03:23.415483	2022-03-01 15:07:27.693270	244,277787	False	2	26-35	female	1	none	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['never', 'never', 'never', 'never', 'never', 'never', 'never']	3	4	3	4	4	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['never', 'never', 'never', 'never', 'never', 'never', 'never']	5	3	3	5	3	4	exactly	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'similar', 'never', 'never', 'never', 'never', 'never']	1	4	4	2	4	4	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	2	0	53,147606	33,657589	35,084595	8,055273	45,863344	41,644668	13,257872	13,441955	3	3	3	nutrients, ingredients, cuisine, duration	I determined if they were diverse if the way the looked. 	
75790	('Group1=', 9, ', Group2=', 3, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-03 15:23:56.603945	2022-03-03 15:28:04.019619	247,415674	False	2	26-35	male	2--3	none	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['never', 'never', 'never', 'never', 'similar', 'never', 'never']	1	5	5	5	5	5	more	1,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'never', 'similar', 'similar', 'never', 'never']	4	3	3	4	5	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'never', 'never', 'similar', 'similar', 'never', 'never']	3	4	4	3	4	4	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	1	0	42,728557	38,890072	35,797736	6,944375	61,454795	43,453585	8,533285	9,486187	4	3	3	image, ingredients, cuisine	I looked at the different varieties of food and different types. Things like baking versus fish and chicken. 	
81048	('Group1=', 2, ', Group2=', 4, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-03-01 14:59:38.958560	2022-03-01 15:03:49.368513	250,409953	False	2	26-35	female	>5	none	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	2	2	3	4	4	4	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'never']	7	2	4	4	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'similar', 'similar', 'similar', 'similar', 'similar']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	1	0	34,70574	28,732404	24,643481	6,716916	94,802431	27,755985	19,577153	13,285918	4	4	2	image, nutrients, ingredients, cuisine	If the recipe has the same ingredients with other recipes and that ingredients is in the name of the said recipes then they are similar and not diverse.	
44489	('Group1=', 8, ', Group2=', 3, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-03-01 17:56:35.339143	2022-03-01 18:00:47.022440	251,683297	False	2	26-35	male	4--5	none	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['never', 'never', 'never', 'never', 'prepared', 'prepared', 'similar']	1	5	5	1	4	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'never', 'prepared', 'similar', 'never', 'never']	6	5	5	1	4	5	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'never', 'never', 'prepared', 'never', 'never', 'similar']	2	5	5	1	5	5	exactly	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0	60,650931	40,209258	38,461697	7,124489	64,360756	7,368795	16,314506	16,974277	4	4	3	ingredients	The amount of ingredients, which generates if there are different flavors or not	
98667	('Group1=', 8, ', Group2=', 7, ', Group3=', 1, 'ComparisonGroup=', 4)	2022-02-27 00:40:55.188827	2022-02-27 00:45:08.455103	253,266276	False	2	26-35	male	4--5	vegan	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['never', 'prepared', 'similar', 'never', 'never', 'similar', 'similar']	3	4	4	5	5	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['similar', 'similar', 'never', 'similar', 'never', 'similar', 'similar']	4	4	4	4	4	5	exactly	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'similar', 'prepared', 'prepared', 'prepared', 'prepared', 'prepared']	1	5	4	5	4	5	exactly	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	2	0	32,438452	30,243217	22,524188	8,270992	110,745326	24,198664	12,6497	12,080849	5	4	4	ingredients, instructions, image, reviews, cuisine, duration, title, nutrients	Standardized recipes produce a consistent quality and yield every time when the exact procedures, equipment, and ingredients are used and help ensure that the best possible food items are produced every time The advantages of standardization to a food service include the same consistency of food prepared everytime	na
46609	('Group1=', 6, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-01 16:54:03.423081	2022-03-01 16:58:18.771819	255,348738	False	2	26-35	male	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'never', 'prepared', 'never', 'similar', 'similar', 'similar']	4	5	5	1	2	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['prepared', 'similar', 'prepared', 'prepared', 'prepared', 'similar', 'similar']	6	2	2	5	3	2	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['never', 'never', 'never', 'never', 'never', 'never', 'never']	2	1	1	5	4	5	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	1	0	52,363422	45,315755	23,762246	5,715098	73,478006	31,672635	11,811863	11,125384	4	5	2	ingredients, cuisine, nutrients, duration, instructions, reviews, title, image	Words that are in the same style or genre - soups, italian, muffins, etc.  From there I'd go with methods of cooking.	
